linesolver
iteration 1: energy = 120681189.755478 = 120681189.755360, xb = 5764066.679564, voltage energy = 57202220.029047, gap = 166355276.4252789914608002
iteration 11: energy = 5440625.333333 = 5440625.332808, xb = 5440625.713198, voltage energy = 5440626.093890, gap = 0.0003010332584381
linesolver
iteration 1: energy = 120681189.755478 = 120681189.755360, xb = 5764066.679564, voltage energy = 57202220.029047, gap = 166355276.4252789914608002
iteration 2: energy = 17358930.740931 = 17358930.740810, xb = 5390431.500337, voltage energy = 6803248.706934, gap = 13381316.4470700547099113
iteration 3: energy = 6235453.462132 = 6235453.462012, xb = 5403650.950809, voltage energy = 5529801.751984, gap = 957953.3123771278187633
iteration 4: energy = 5504431.083262 = 5504431.083143, xb = 5475613.783719, voltage energy = 5696519.882356, gap = 249723.3980615492910147
iteration 5: energy = 5443984.157400 = 5443984.157282, xb = 5439918.220357, voltage energy = 5439879.872646, gap = 4027.5892135174944997
iteration 6: energy = 5440820.173713 = 5440820.173595, xb = 5440562.552674, voltage energy = 5440534.783807, gap = 229.8520535109564662
iteration 7: energy = 5440639.168663 = 5440639.168543, xb = 5440884.755096, voltage energy = 5441159.656734, gap = 29.3150837728753686
iteration 8: energy = 5440626.330220 = 5440626.330088, xb = 5440677.309195, voltage energy = 5440729.471309, gap = 1.1830069022253156
iteration 9: energy = 5440625.384050 = 5440625.383871, xb = 5440636.397849, voltage energy = 5440647.477958, gap = 0.0661311680451035
iteration 10: energy = 5440625.336723 = 5440625.336385, xb = 5440624.236055, voltage energy = 5440623.140767, gap = 0.0050416085869074
iteration 11: energy = 5440625.333333 = 5440625.332808, xb = 5440625.713198, voltage energy = 5440626.093890, gap = 0.0003010332584381
linesolver
iteration 1: energy = 120681189.755478 = 120681189.755360, xb = 5764066.679564, voltage energy = 57202220.029047, gap = 166355276.4252789914608002
iteration 2: energy = 17358930.740931 = 17358930.740810, xb = 5390431.500337, voltage energy = 6803248.706934, gap = 13381316.4470700547099113
iteration 3: energy = 6235453.462132 = 6235453.462012, xb = 5403650.950809, voltage energy = 5529801.751984, gap = 957953.3123771278187633
iteration 4: energy = 5504431.083262 = 5504431.083143, xb = 5475613.783719, voltage energy = 5696519.882356, gap = 249723.3980615492910147
iteration 5: energy = 5443984.157400 = 5443984.157282, xb = 5439918.220357, voltage energy = 5439879.872646, gap = 4027.5892135174944997
iteration 6: energy = 5440820.173713 = 5440820.173595, xb = 5440562.552674, voltage energy = 5440534.783807, gap = 229.8520535109564662
iteration 7: energy = 5440639.168663 = 5440639.168543, xb = 5440884.755096, voltage energy = 5441159.656734, gap = 29.3150837728753686
iteration 8: energy = 5440626.330220 = 5440626.330088, xb = 5440677.309195, voltage energy = 5440729.471309, gap = 1.1830069022253156
iteration 9: energy = 5440625.384050 = 5440625.383871, xb = 5440636.397849, voltage energy = 5440647.477958, gap = 0.0661311680451035
iteration 10: energy = 5440625.336723 = 5440625.336385, xb = 5440624.236055, voltage energy = 5440623.140767, gap = 0.0050416085869074
iteration 11: energy = 5440625.333333 = 5440625.332808, xb = 5440625.713198, voltage energy = 5440626.093890, gap = 0.0003010332584381
linesolver
iteration 1: energy = 120681189.755478 = 120681189.755360, xb = 5764066.679564, voltage energy = 57202220.029047, gap = 166355276.4252789914608002
iteration 2: energy = 17358930.740931 = 17358930.740810, xb = 5390431.500337, voltage energy = 6803248.706934, gap = 13381316.4470700547099113
iteration 3: energy = 6235453.462132 = 6235453.462012, xb = 5403650.950809, voltage energy = 5529801.751984, gap = 957953.3123771278187633
iteration 4: energy = 5504431.083262 = 5504431.083143, xb = 5475613.783719, voltage energy = 5696519.882356, gap = 249723.3980615492910147
iteration 5: energy = 5443984.157400 = 5443984.157282, xb = 5439918.220357, voltage energy = 5439879.872646, gap = 4027.5892135174944997
iteration 6: energy = 5440820.173713 = 5440820.173595, xb = 5440562.552674, voltage energy = 5440534.783807, gap = 229.8520535109564662
iteration 7: energy = 5440639.168663 = 5440639.168543, xb = 5440884.755096, voltage energy = 5441159.656734, gap = 29.3150837728753686
iteration 8: energy = 5440626.330220 = 5440626.330088, xb = 5440677.309195, voltage energy = 5440729.471309, gap = 1.1830069022253156
iteration 9: energy = 5440625.384050 = 5440625.383871, xb = 5440636.397849, voltage energy = 5440647.477958, gap = 0.0661311680451035
iteration 10: energy = 5440625.336723 = 5440625.336385, xb = 5440624.236055, voltage energy = 5440623.140767, gap = 0.0050416085869074
iteration 11: energy = 5440625.333333 = 5440625.332808, xb = 5440625.713198, voltage energy = 5440626.093890, gap = 0.0003010332584381
linesolver
iteration 1: energy = 120681189.755478 = 120681189.755360, xb = 5764066.679564, voltage energy = 57202220.029047, gap = 166355276.4252789914608002
iteration 2: energy = 17358930.740931 = 17358930.740810, xb = 5390431.500337, voltage energy = 6803248.706934, gap = 13381316.4470700547099113
iteration 3: energy = 6235453.462132 = 6235453.462012, xb = 5403650.950809, voltage energy = 5529801.751984, gap = 957953.3123771278187633
iteration 4: energy = 5504431.083262 = 5504431.083143, xb = 5475613.783719, voltage energy = 5696519.882356, gap = 249723.3980615492910147
iteration 5: energy = 5443984.157400 = 5443984.157282, xb = 5439918.220357, voltage energy = 5439879.872646, gap = 4027.5892135174944997
iteration 6: energy = 5440820.173713 = 5440820.173595, xb = 5440562.552674, voltage energy = 5440534.783807, gap = 229.8520535109564662
iteration 7: energy = 5440639.168663 = 5440639.168543, xb = 5440884.755096, voltage energy = 5441159.656734, gap = 29.3150837728753686
iteration 8: energy = 5440626.330220 = 5440626.330088, xb = 5440677.309195, voltage energy = 5440729.471309, gap = 1.1830069022253156
iteration 9: energy = 5440625.384050 = 5440625.383871, xb = 5440636.397849, voltage energy = 5440647.477958, gap = 0.0661311680451035
iteration 10: energy = 5440625.336723 = 5440625.336385, xb = 5440624.236055, voltage energy = 5440623.140767, gap = 0.0050416085869074
iteration 11: energy = 5440625.333333 = 5440625.332808, xb = 5440625.713198, voltage energy = 5440626.093890, gap = 0.0003010332584381
linesolver
iteration 1: energy = 120681189.755478 = 120681189.755360, xb = 5764066.679564, voltage energy = 57202220.029047, gap = 166355276.4252789914608002
iteration 2: energy = 17358930.740931 = 17358930.740810, xb = 5390431.500337, voltage energy = 6803248.706934, gap = 13381316.4470700547099113
iteration 3: energy = 6235453.462132 = 6235453.462012, xb = 5403650.950809, voltage energy = 5529801.751984, gap = 957953.3123771278187633
iteration 4: energy = 5504431.083262 = 5504431.083143, xb = 5475613.783719, voltage energy = 5696519.882356, gap = 249723.3980615492910147
iteration 5: energy = 5443984.157400 = 5443984.157282, xb = 5439918.220357, voltage energy = 5439879.872646, gap = 4027.5892135174944997
iteration 6: energy = 5440820.173713 = 5440820.173595, xb = 5440562.552674, voltage energy = 5440534.783807, gap = 229.8520535109564662
iteration 7: energy = 5440639.168663 = 5440639.168543, xb = 5440884.755096, voltage energy = 5441159.656734, gap = 29.3150837728753686
iteration 8: energy = 5440626.330220 = 5440626.330088, xb = 5440677.309195, voltage energy = 5440729.471309, gap = 1.1830069022253156
iteration 9: energy = 5440625.384050 = 5440625.383871, xb = 5440636.397849, voltage energy = 5440647.477958, gap = 0.0661311680451035
iteration 10: energy = 5440625.336723 = 5440625.336385, xb = 5440624.236055, voltage energy = 5440623.140767, gap = 0.0050416085869074
iteration 11: energy = 5440625.333333 = 5440625.332808, xb = 5440625.713198, voltage energy = 5440626.093890, gap = 0.0003010332584381
linesolver
iteration 1: energy = 120681189.755478 = 120681189.755360, xb = 5764066.679564, voltage energy = 57202220.029047, gap = 166355276.4252789914608002
iteration 2: energy = 17358930.740931 = 17358930.740810, xb = 5390431.500337, voltage energy = 6803248.706934, gap = 13381316.4470700547099113
iteration 3: energy = 6235453.462132 = 6235453.462012, xb = 5403650.950809, voltage energy = 5529801.751984, gap = 957953.3123771278187633
iteration 4: energy = 5504431.083262 = 5504431.083143, xb = 5475613.783719, voltage energy = 5696519.882356, gap = 249723.3980615492910147
iteration 5: energy = 5443984.157400 = 5443984.157282, xb = 5439918.220357, voltage energy = 5439879.872646, gap = 4027.5892135174944997
iteration 6: energy = 5440820.173713 = 5440820.173595, xb = 5440562.552674, voltage energy = 5440534.783807, gap = 229.8520535109564662
iteration 7: energy = 5440639.168663 = 5440639.168543, xb = 5440884.755096, voltage energy = 5441159.656734, gap = 29.3150837728753686
iteration 8: energy = 5440626.330220 = 5440626.330088, xb = 5440677.309195, voltage energy = 5440729.471309, gap = 1.1830069022253156
iteration 9: energy = 5440625.384050 = 5440625.383871, xb = 5440636.397849, voltage energy = 5440647.477958, gap = 0.0661311680451035
iteration 10: energy = 5440625.336723 = 5440625.336385, xb = 5440624.236055, voltage energy = 5440623.140767, gap = 0.0050416085869074
iteration 11: energy = 5440625.333333 = 5440625.332808, xb = 5440625.713198, voltage energy = 5440626.093890, gap = 0.0003010332584381
treesolver
iteration 1: energy = 120681189.755493 = 120681189.755359, xb = 5764066.679110, voltage energy = 57202220.027935, gap = 166355276.425075
iteration 2: energy = 17358930.740943 = 17358930.740810, xb = 5390431.500338, voltage energy = 6803248.706936, gap = 13381316.447070
iteration 3: energy = 6235453.462145 = 6235453.462012, xb = 5403650.950809, voltage energy = 5529801.751983, gap = 957953.312377
iteration 4: energy = 5504431.083275 = 5504431.083143, xb = 5475613.783719, voltage energy = 5696519.882356, gap = 249723.398061
iteration 5: energy = 5443984.157413 = 5443984.157282, xb = 5439918.220357, voltage energy = 5439879.872646, gap = 4027.589214
iteration 6: energy = 5440820.173726 = 5440820.173595, xb = 5440562.552674, voltage energy = 5440534.783807, gap = 229.852054
iteration 7: energy = 5440639.168676 = 5440639.168543, xb = 5440884.755096, voltage energy = 5441159.656734, gap = 29.315084
iteration 8: energy = 5440626.330233 = 5440626.330088, xb = 5440677.309195, voltage energy = 5440729.471309, gap = 1.183007
iteration 9: energy = 5440625.384063 = 5440625.383871, xb = 5440636.397849, voltage energy = 5440647.477959, gap = 0.066131
iteration 10: energy = 5440625.336736 = 5440625.336385, xb = 5440624.236055, voltage energy = 5440623.140767, gap = 0.005042
iteration 11: energy = 5440625.333346 = 5440625.332808, xb = 5440625.713198, voltage energy = 5440626.093889, gap = 0.000301
treesolver
iteration 1: energy = 120681189.755493 = 120681189.755359, xb = 5764066.679110, voltage energy = 57202220.027935, gap = 166355276.425075
iteration 2: energy = 17358930.740943 = 17358930.740810, xb = 5390431.500338, voltage energy = 6803248.706936, gap = 13381316.447070
iteration 3: energy = 6235453.462145 = 6235453.462012, xb = 5403650.950809, voltage energy = 5529801.751983, gap = 957953.312377
iteration 4: energy = 5504431.083275 = 5504431.083143, xb = 5475613.783719, voltage energy = 5696519.882356, gap = 249723.398061
iteration 5: energy = 5443984.157413 = 5443984.157282, xb = 5439918.220357, voltage energy = 5439879.872646, gap = 4027.589214
iteration 6: energy = 5440820.173726 = 5440820.173595, xb = 5440562.552674, voltage energy = 5440534.783807, gap = 229.852054
iteration 7: energy = 5440639.168676 = 5440639.168543, xb = 5440884.755096, voltage energy = 5441159.656734, gap = 29.315084
iteration 8: energy = 5440626.330233 = 5440626.330088, xb = 5440677.309195, voltage energy = 5440729.471309, gap = 1.183007
iteration 9: energy = 5440625.384063 = 5440625.383871, xb = 5440636.397849, voltage energy = 5440647.477959, gap = 0.066131
iteration 10: energy = 5440625.336736 = 5440625.336385, xb = 5440624.236055, voltage energy = 5440623.140767, gap = 0.005042
iteration 11: energy = 5440625.333346 = 5440625.332808, xb = 5440625.713198, voltage energy = 5440626.093889, gap = 0.000301
treesolver
iteration 1: energy = 120681189.755493 = 120681189.755359, xb = 5764066.679110, voltage energy = 57202220.027935, gap = 166355276.425075
iteration 2: energy = 17358930.740943 = 17358930.740810, xb = 5390431.500338, voltage energy = 6803248.706936, gap = 13381316.447070
iteration 3: energy = 6235453.462145 = 6235453.462012, xb = 5403650.950809, voltage energy = 5529801.751983, gap = 957953.312377
iteration 4: energy = 5504431.083275 = 5504431.083143, xb = 5475613.783719, voltage energy = 5696519.882356, gap = 249723.398061
iteration 5: energy = 5443984.157413 = 5443984.157282, xb = 5439918.220357, voltage energy = 5439879.872646, gap = 4027.589214
iteration 6: energy = 5440820.173726 = 5440820.173595, xb = 5440562.552674, voltage energy = 5440534.783807, gap = 229.852054
iteration 7: energy = 5440639.168676 = 5440639.168543, xb = 5440884.755096, voltage energy = 5441159.656734, gap = 29.315084
iteration 8: energy = 5440626.330233 = 5440626.330088, xb = 5440677.309195, voltage energy = 5440729.471309, gap = 1.183007
iteration 9: energy = 5440625.384063 = 5440625.383871, xb = 5440636.397849, voltage energy = 5440647.477959, gap = 0.066131
iteration 10: energy = 5440625.336736 = 5440625.336385, xb = 5440624.236055, voltage energy = 5440623.140767, gap = 0.005042
iteration 11: energy = 5440625.333346 = 5440625.332808, xb = 5440625.713198, voltage energy = 5440626.093889, gap = 0.000301
treesolver
iteration 1: energy = 120681189.755493 = 120681189.755359, xb = 5764066.679110, voltage energy = 57202220.027935, gap = 166355276.425075
iteration 2: energy = 17358930.740943 = 17358930.740810, xb = 5390431.500338, voltage energy = 6803248.706936, gap = 13381316.447070
iteration 3: energy = 6235453.462145 = 6235453.462012, xb = 5403650.950809, voltage energy = 5529801.751983, gap = 957953.312377
iteration 4: energy = 5504431.083275 = 5504431.083143, xb = 5475613.783719, voltage energy = 5696519.882356, gap = 249723.398061
iteration 5: energy = 5443984.157413 = 5443984.157282, xb = 5439918.220357, voltage energy = 5439879.872646, gap = 4027.589214
iteration 6: energy = 5440820.173726 = 5440820.173595, xb = 5440562.552674, voltage energy = 5440534.783807, gap = 229.852054
iteration 7: energy = 5440639.168676 = 5440639.168543, xb = 5440884.755096, voltage energy = 5441159.656734, gap = 29.315084
iteration 8: energy = 5440626.330233 = 5440626.330088, xb = 5440677.309195, voltage energy = 5440729.471309, gap = 1.183007
iteration 9: energy = 5440625.384063 = 5440625.383871, xb = 5440636.397849, voltage energy = 5440647.477959, gap = 0.066131
iteration 10: energy = 5440625.336736 = 5440625.336385, xb = 5440624.236055, voltage energy = 5440623.140767, gap = 0.005042
iteration 11: energy = 5440625.333346 = 5440625.332808, xb = 5440625.713198, voltage energy = 5440626.093889, gap = 0.000301
treesolver
iteration 1: energy = 120681189.755493 = 120681189.755359, xb = 5764066.679110, voltage energy = 57202220.027935, gap = 166355276.425075
iteration 2: energy = 17358930.740943 = 17358930.740810, xb = 5390431.500338, voltage energy = 6803248.706936, gap = 13381316.447070
iteration 3: energy = 6235453.462145 = 6235453.462012, xb = 5403650.950809, voltage energy = 5529801.751983, gap = 957953.312377
iteration 4: energy = 5504431.083275 = 5504431.083143, xb = 5475613.783719, voltage energy = 5696519.882356, gap = 249723.398061
iteration 5: energy = 5443984.157413 = 5443984.157282, xb = 5439918.220357, voltage energy = 5439879.872646, gap = 4027.589214
iteration 6: energy = 5440820.173726 = 5440820.173595, xb = 5440562.552674, voltage energy = 5440534.783807, gap = 229.852054
iteration 7: energy = 5440639.168676 = 5440639.168543, xb = 5440884.755096, voltage energy = 5441159.656734, gap = 29.315084
iteration 8: energy = 5440626.330233 = 5440626.330088, xb = 5440677.309195, voltage energy = 5440729.471309, gap = 1.183007
iteration 9: energy = 5440625.384063 = 5440625.383871, xb = 5440636.397849, voltage energy = 5440647.477959, gap = 0.066131
iteration 10: energy = 5440625.336736 = 5440625.336385, xb = 5440624.236055, voltage energy = 5440623.140767, gap = 0.005042
iteration 11: energy = 5440625.333346 = 5440625.332808, xb = 5440625.713198, voltage energy = 5440626.093889, gap = 0.000301
treesolver
iteration 1: energy = 120681189.755493 = 120681189.755359, xb = 5764066.679110, voltage energy = 57202220.027935, gap = 166355276.425075
iteration 2: energy = 17358930.740943 = 17358930.740810, xb = 5390431.500338, voltage energy = 6803248.706936, gap = 13381316.447070
iteration 3: energy = 6235453.462145 = 6235453.462012, xb = 5403650.950809, voltage energy = 5529801.751983, gap = 957953.312377
iteration 4: energy = 5504431.083275 = 5504431.083143, xb = 5475613.783719, voltage energy = 5696519.882356, gap = 249723.398061
iteration 5: energy = 5443984.157413 = 5443984.157282, xb = 5439918.220357, voltage energy = 5439879.872646, gap = 4027.589214
iteration 6: energy = 5440820.173726 = 5440820.173595, xb = 5440562.552674, voltage energy = 5440534.783807, gap = 229.852054
iteration 7: energy = 5440639.168676 = 5440639.168543, xb = 5440884.755096, voltage energy = 5441159.656734, gap = 29.315084
iteration 8: energy = 5440626.330233 = 5440626.330088, xb = 5440677.309195, voltage energy = 5440729.471309, gap = 1.183007
iteration 9: energy = 5440625.384063 = 5440625.383871, xb = 5440636.397849, voltage energy = 5440647.477959, gap = 0.066131
iteration 10: energy = 5440625.336736 = 5440625.336385, xb = 5440624.236055, voltage energy = 5440623.140767, gap = 0.005042
iteration 11: energy = 5440625.333346 = 5440625.332808, xb = 5440625.713198, voltage energy = 5440626.093889, gap = 0.000301
treesolver
iteration 1: energy = 120681189.755493 = 120681189.755359, xb = 5764066.679110, voltage energy = 57202220.027935, gap = 166355276.425075
iteration 2: energy = 17358930.740943 = 17358930.740810, xb = 5390431.500338, voltage energy = 6803248.706936, gap = 13381316.447070
iteration 3: energy = 6235453.462145 = 6235453.462012, xb = 5403650.950809, voltage energy = 5529801.751983, gap = 957953.312377
iteration 4: energy = 5504431.083275 = 5504431.083143, xb = 5475613.783719, voltage energy = 5696519.882356, gap = 249723.398061
iteration 5: energy = 5443984.157413 = 5443984.157282, xb = 5439918.220357, voltage energy = 5439879.872646, gap = 4027.589214
iteration 6: energy = 5440820.173726 = 5440820.173595, xb = 5440562.552674, voltage energy = 5440534.783807, gap = 229.852054
iteration 7: energy = 5440639.168676 = 5440639.168543, xb = 5440884.755096, voltage energy = 5441159.656734, gap = 29.315084
iteration 8: energy = 5440626.330233 = 5440626.330088, xb = 5440677.309195, voltage energy = 5440729.471309, gap = 1.183007
iteration 9: energy = 5440625.384063 = 5440625.383871, xb = 5440636.397849, voltage energy = 5440647.477959, gap = 0.066131
iteration 10: energy = 5440625.336736 = 5440625.336385, xb = 5440624.236055, voltage energy = 5440623.140767, gap = 0.005042
iteration 11: energy = 5440625.333346 = 5440625.332808, xb = 5440625.713198, voltage energy = 5440626.093889, gap = 0.000301
treesolver
iteration 1: energy = 120681189.755493 = 120681189.755359, xb = 5764066.679110, voltage energy = 57202220.027935, gap = 166355276.425075
iteration 2: energy = 17358930.740943 = 17358930.740810, xb = 5390431.500338, voltage energy = 6803248.706936, gap = 13381316.447070
iteration 3: energy = 6235453.462145 = 6235453.462012, xb = 5403650.950809, voltage energy = 5529801.751983, gap = 957953.312377
iteration 4: energy = 5504431.083275 = 5504431.083143, xb = 5475613.783719, voltage energy = 5696519.882356, gap = 249723.398061
iteration 5: energy = 5443984.157413 = 5443984.157282, xb = 5439918.220357, voltage energy = 5439879.872646, gap = 4027.589214
iteration 6: energy = 5440820.173726 = 5440820.173595, xb = 5440562.552674, voltage energy = 5440534.783807, gap = 229.852054
iteration 7: energy = 5440639.168676 = 5440639.168543, xb = 5440884.755096, voltage energy = 5441159.656734, gap = 29.315084
iteration 8: energy = 5440626.330233 = 5440626.330088, xb = 5440677.309195, voltage energy = 5440729.471309, gap = 1.183007
iteration 9: energy = 5440625.384063 = 5440625.383871, xb = 5440636.397849, voltage energy = 5440647.477959, gap = 0.066131
iteration 10: energy = 5440625.336736 = 5440625.336385, xb = 5440624.236055, voltage energy = 5440623.140767, gap = 0.005042
iteration 11: energy = 5440625.333346 = 5440625.332808, xb = 5440625.713198, voltage energy = 5440626.093889, gap = 0.000301
treesolver
iteration 1: energy = 120681189.755493 = 120681189.755359, xb = 5764066.679110, voltage energy = 57202220.027935, gap = 166355276.425075
iteration 2: energy = 17358930.740943 = 17358930.740810, xb = 5390431.500338, voltage energy = 6803248.706936, gap = 13381316.447070
iteration 3: energy = 6235453.462145 = 6235453.462012, xb = 5403650.950809, voltage energy = 5529801.751983, gap = 957953.312377
iteration 4: energy = 5504431.083275 = 5504431.083143, xb = 5475613.783719, voltage energy = 5696519.882356, gap = 249723.398061
iteration 5: energy = 5443984.157413 = 5443984.157282, xb = 5439918.220357, voltage energy = 5439879.872646, gap = 4027.589214
iteration 6: energy = 5440820.173726 = 5440820.173595, xb = 5440562.552674, voltage energy = 5440534.783807, gap = 229.852054
iteration 7: energy = 5440639.168676 = 5440639.168543, xb = 5440884.755096, voltage energy = 5441159.656734, gap = 29.315084
iteration 8: energy = 5440626.330233 = 5440626.330088, xb = 5440677.309195, voltage energy = 5440729.471309, gap = 1.183007
iteration 9: energy = 5440625.384063 = 5440625.383871, xb = 5440636.397849, voltage energy = 5440647.477959, gap = 0.066131
iteration 10: energy = 5440625.336736 = 5440625.336385, xb = 5440624.236055, voltage energy = 5440623.140767, gap = 0.005042
iteration 11: energy = 5440625.333346 = 5440625.332808, xb = 5440625.713198, voltage energy = 5440626.093889, gap = 0.000301
treesolver
iteration 1: energy = 120681189.755493 = 120681189.755359, xb = 5764066.679110, voltage energy = 57202220.027935, gap = 166355276.425075
iteration 2: energy = 17358930.740943 = 17358930.740810, xb = 5390431.500338, voltage energy = 6803248.706936, gap = 13381316.447070
iteration 3: energy = 6235453.462145 = 6235453.462012, xb = 5403650.950809, voltage energy = 5529801.751983, gap = 957953.312377
iteration 4: energy = 5504431.083275 = 5504431.083143, xb = 5475613.783719, voltage energy = 5696519.882356, gap = 249723.398061
iteration 5: energy = 5443984.157413 = 5443984.157282, xb = 5439918.220357, voltage energy = 5439879.872646, gap = 4027.589214
iteration 6: energy = 5440820.173726 = 5440820.173595, xb = 5440562.552674, voltage energy = 5440534.783807, gap = 229.852054
iteration 7: energy = 5440639.168676 = 5440639.168543, xb = 5440884.755096, voltage energy = 5441159.656734, gap = 29.315084
iteration 8: energy = 5440626.330233 = 5440626.330088, xb = 5440677.309195, voltage energy = 5440729.471309, gap = 1.183007
iteration 9: energy = 5440625.384063 = 5440625.383871, xb = 5440636.397849, voltage energy = 5440647.477959, gap = 0.066131
iteration 10: energy = 5440625.336736 = 5440625.336385, xb = 5440624.236055, voltage energy = 5440623.140767, gap = 0.005042
iteration 11: energy = 5440625.333346 = 5440625.332808, xb = 5440625.713198, voltage energy = 5440626.093889, gap = 0.000301
recursivelinesolver
